;CO2_to_DME_SG [CO2_treatment];CO2_to_CO_DRM [CO2_treatment];CO2_to_DMM [CO2_treatment];CO2_to_DMC_eth_carb_trans [CO2_treatment];CO2_to_FA_hydro [CO2_treatment];CO2_to_DMC_elec [CO2_treatment];CO2_to_FA_elec_lp [CO2_treatment];CO2_to_EtOH_elec [CO2_treatment];CO2_to_MeOH [CO2_treatment];CO2_to_PEP [CO2_treatment];CO2_to_CO_rWGS [CO2_treatment];CO2_to_FT [CO2_treatment];CO2_to_CH4 [CO2_treatment]
838;-0.7388981008306279;-0.8457695626837107;-0.25125831617962896;-2.6183046759088877;-5.411787387304095;174.94969817486086;-0.42234423645547725;-0.45909569781057924;-1.0658961873090602;-5.6181585939446315;-1.191296519158899;10.864555329280956;-0.6706139763290883
839;-0.9638424058230624;-0.5747979461029842;-0.2641386842433007;-2.150574733645365;-3.3388259467563497;163.392294430101;1.3105840455507933;-0.45559929340414607;-1.151095372317666;-4.887147058875049;-0.9661602098756749;10.318273001842956;-0.6626444964286522
840;-1.0592550805860277;-0.7905369419683869;-0.28962508207635085;-2.3715075567158026;-3.976323152978662;153.17232785289693;0.3756871672507509;-0.5565909080974447;-1.1097791472465868;-4.256993769578221;-1.0218281492614587;9.685261452952357;-0.6037783899243337
841;-0.819145466070707;-1.1238175123655636;-0.29482645445814964;-1.7098631147709544;-3.7400868174133275;154.69879277406108;0.6318641124662565;-0.5830115132654925;-1.231338817689947;-3.7301525826030306;-1.1623390618313973;10.267259163645214;-0.6638611090260534
842;-1.189312064585764;-0.7069958193524493;-0.3419070370812646;-3.0151275671897846;-4.99668589799109;127.22175616909276;-1.3769058235116154;-0.5800284678709793;-1.1342028088477798;-4.0686197491594465;-0.9285543592459693;8.16627634557508;-0.6681875678319777
843;-1.860721150635732;-0.824614464107366;-0.260443995460119;-1.6777873660592608;-2.444807435703059;155.88850265720993;1.9669965548012296;-0.5022877088293135;-1.3311634632073919;-3.371155533470011;-0.9880885664736595;10.283871188515052;-0.6101730651291188
844;-1.099123749816643;-1.237382773340595;-0.24491649858341002;-1.6664983474474198;-2.73785778619862;149.3124974212236;1.4709495862887823;-0.551754172286147;-1.2310426149131426;-2.5204995314925203;-1.1956903827402632;10.123375262031052;-0.6776554465198052
845;-0.5554376498285587;-1.1081131981343635;-0.3654627273590695;-1.007594255829704;-4.211143414065848;147.07696241137486;-0.10408287761401845;-0.6127946582461502;-1.2194571220990438;-4.984155461903772;-1.113281185004268;9.582780523901405;-0.6014252845445711
846;-1.9120175586440094;-1.3060127622216904;-0.25319628333226174;-1.720952528842865;-5.1770147799988315;161.4890263369158;-0.6431209241568296;-0.5161345743320076;-1.5875464782121458;-4.47519840175926;-1.255404535206577;10.75843933340104;-0.6406477825988823
847;-2.1835838878470923;-0.6551481361912866;-0.3309513913344266;-1.7570372282766924;-5.962250499696543;143.8687968647457;-1.901470176861637;-0.48884873317864197;-1.2174746248466872;-4.325552212912708;-0.991105747056826;8.533322799092836;-0.5760460877540603
848;-0.22562548997979592;-0.9608052500342156;-0.3113110917122908;-2.3664655485933226;-3.9480959749086786;155.300992767094;0.4415075993449944;-0.6012578496738136;-1.152390282418597;-4.138395083241832;-1.0720548211452214;10.359395209654101;-0.672679777719213
849;-1.2542922111750294;-0.27325715273674284;-0.33580341507824246;-2.2492807769579444;-4.556323508401075;159.73761410124263;0.017227224610104067;-0.37808465163934046;-1.250154947488682;-3.8567796443198037;-0.9012043420134584;9.105924164235988;-0.5788311135907502
850;-1.076967180768459;-1.0750514737224672;-0.30985763003877953;-1.8436079860633423;-4.050471999491566;151.52366993337895;0.2499207098018483;-0.47471783507601834;-1.282108282310017;-2.8765374506539314;-1.1895619570473774;9.59441371633834;-0.6084613335284552
851;-0.5084259220013613;-1.139428015681659;-0.3708588596677772;-1.9697442175227464;-5.4538294864662;145.34273043617927;-1.35662424012453;-0.5359904959291578;-1.068149226655125;-3.3835808759634607;-1.1382751154412099;9.63594147296297;-0.6216290643412491
852;-1.1382405995339513;-0.6306469416694316;-0.20527656557216584;-1.9741241375774297;-4.986758224218255;172.6655564756727;-0.0850709225275011;-0.35179454758985385;-0.9725722693097667;-7.753748198905277;-1.040472349562945;10.563838017619739;-0.5962002996387445
853;-0.8968088106166456;-1.1075825526326595;-0.36560938871669546;-2.1246144063438748;-5.421705405369696;150.65417005332907;-1.1590866239658266;-0.5218262267709998;-1.156632839805686;-5.083270933509715;-1.2451350817387419;9.624428581272133;-0.7144250646706247
854;-0.9904554126266765;-0.745518981480798;-0.27494818643623165;-1.7542381065737858;-5.739209308821256;156.5902053586958;-1.3301424849997396;-0.4804750550071997;-1.2560549759868407;-6.281448503111297;-1.08045392978542;9.940840539400412;-0.773977424039757
855;-1.1807315189834653;-1.0592036417360535;-0.2876065481104838;-1.8522329025391393;-7.510800397512759;147.5101379893985;-3.37819791349084;-0.4743996907306351;-1.3958250334053617;-3.2734869730481444;-1.1177059463053278;9.442722126165409;-0.5733521917128875
856;-0.9616230812579929;-0.9208476170151869;-0.2830614095163814;-0.5427938444279318;-4.248805503635321;169.73594233542622;0.4991715472240509;-0.49025037629953394;-1.3105950625061673;-4.942393566347207;-1.0723577712427306;11.14815850833932;-0.6488268315943437
857;-0.4794838824643308;-1.290107544121647;-0.27029255286899434;-4.024440741472785;-3.080464780843854;147.94451638494226;1.181120025381388;-0.6027144868535371;-1.1931261219953884;-3.7686961300507766;-1.257159763751319;10.068165476491735;-0.6909080991679885
858;-1.5402946083947668;-0.9571008498322506;-0.28564170747472406;-1.1727655636219556;-5.434983093893409;158.4409041324411;-0.9940930562824691;-0.5229623935458619;-1.4376821088488487;-5.331708576504651;-1.1833508249605753;10.002074975002692;-0.7338740394674523
859;-1.0710985397411172;-0.746266554854447;-0.236178357393989;-2.3144061506114144;-4.276011847441781;159.94547817802146;0.2478428156171954;-0.5017169141981015;-1.4629315902683167;-6.676427475968233;-0.9767544166241646;10.324247937147666;-0.5957784278580726
860;-0.5640453425444504;-0.9750777721175774;-0.3013837584704252;-1.9724723079311215;-4.905404902703533;146.90027658995643;-0.7771066811989887;-0.598973926438364;-1.1693032712339;-2.7473348145089576;-0.9960854859354091;9.936547447967449;-0.5896113599565433
861;-1.1254223715202556;-0.7014755158613645;-0.31614992077034054;-1.98973357124905;-5.569457358077189;162.96308219976638;-0.9400156398310923;-0.4119537314014247;-1.1775673191211973;-5.6357755768159095;-1.1685571625244153;9.356685653181673;-0.638182851732335
862;-2.0200400057764725;-0.8340527200861437;-0.27133042032934096;-1.307847497412842;-5.491516899476368;164.5953050885667;-0.8637832602408552;-0.4952182417623702;-1.432066870015086;-5.190480768219131;-1.052664121616573;10.403607073741437;-0.5655374522083029
863;-0.8795236431715198;-1.1238631333483828;-0.1898953544565928;-1.4185573840926253;-4.413706054619821;171.9795140227922;0.38998204994521857;-0.5192392313119303;-1.1802632673507647;-4.013961006896729;-1.0176901144043076;12.31056109744746;-0.5849486598209948
864;-1.4329504694178317;-1.231907889876635;-0.336167562179539;-1.4862168918667247;-3.4620297856241886;139.64137415682646;0.4485183570056039;-0.6679878936455261;-1.2852807673132862;-7.137855313633595;-1.1597726535122388;9.463135272401797;-0.6805962185835817
865;-1.1695592253027176;-1.009418581420085;-0.2711386230656985;-2.0689399482739383;-5.381034452881332;156.7237757465533;-0.9546753989678292;-0.47655861260409055;-1.4783972084472856;-4.205760310845619;-1.0810741085377351;10.532869496501183;-0.6412921769748349
866;-1.2655536573099602;-0.9761915778097873;-0.24223629878870812;-2.433280429520077;-3.415630704761775;152.6363487174056;0.8905023345968464;-0.6200681365218995;-1.2068580072669117;-4.722443555293914;-1.0019555603617725;10.565861868630403;-0.6563960637145568
867;-0.45090216285264006;-0.9710654841460076;-0.2802325180575017;-2.4255364384631575;-3.403099971469673;160.2227250254562;1.152226703758837;-0.5399841921397431;-0.9621629450513213;-3.8807899194578903;-1.134609658997578;10.309685278636307;-0.6414314609306563
868;-0.6525397466984252;-0.48958424262280975;-0.267551866972312;-1.8478086808280958;-3.3516608872540674;163.34104227609103;1.2775227717011022;-0.44905498896039897;-1.0934057390446994;-4.2313291752608615;-0.8957911465971357;10.324534730265915;-0.6355742310995095
869;-0.8063289603620738;-0.551887338406477;-0.30581867063110996;-1.1406892937208655;-4.318214700684198;163.98013036192788;0.32141607608020833;-0.30236484028275884;-1.1532343581040125;-4.339258299199718;-1.0422901616045923;9.721170023598246;-0.6559752619336644
870;-0.5447240939480719;-0.17090159659186288;-0.18356313292884627;-1.0929185840797937;-4.152496929517842;195.2786166944881;1.3844223149607893;-0.24976343276161614;-1.1885070390455355;-3.9793035577582483;-0.8375803052826234;12.122912681479573;-0.6383117749049867
871;-0.9071446441058163;-0.34542165986167606;-0.2034038450997582;-1.9034263150819284;-4.9748126371197685;159.31818405715208;-0.45174125282796046;-0.3752953231829415;-1.1576203972562478;-4.52505494713301;-0.8185170934946764;10.140918796269846;-0.6701401289740271
872;-2.37709759017964;-0.6112468247599352;-0.22166295247332338;-0.6802454089079029;-3.95210827909628;170.7153679076252;0.8320215386656484;-0.48508315841010574;-1.6378873407041752;-4.757215292940374;-0.8735441846094621;11.181705814040933;-0.5625360568836846
873;-0.737736158167297;-0.7975693503310616;-0.4255577771279597;-2.148337462854086;-3.113775476332549;138.02682990633394;0.7934565014460558;-0.5906139454407464;-1.148461207944111;-4.602793751761032;-0.9846208272353268;8.831782163933616;-0.6657049410269757
